row_id,split,rouge1_f1,rouge1_p,rouge1_r,rouge2_f1,rouge2_p,rouge2_r,rougeL_f1,rougeL_p,rougeL_r,bleu,meteor,parole_generate
22059,train,0.6026200873362446,0.5897435897435898,0.6160714285714286,0.3280757097791798,0.3058823529411765,0.35374149659863946,0.3663663663663664,0.3407821229050279,0.3961038961038961,0.2605430847018136,0.6325876307517093,177
22298,train,0.3636363636363637,0.3076923076923077,0.4444444444444444,0.08984374999999999,0.07232704402515723,0.11855670103092783,0.16453382084095064,0.13119533527696792,0.22058823529411764,0.04803107028332823,0.4772744082280286,328
22541,train,0.4816053511705685,0.47058823529411764,0.4931506849315068,0.20556745182012848,0.1927710843373494,0.22018348623853212,0.27586206896551724,0.25660377358490566,0.2982456140350877,0.1446374411732157,0.5438048739651213,262
23283,train,0.4414893617021277,0.40487804878048783,0.4853801169590643,0.18620689655172412,0.1651376146788991,0.2134387351778656,0.19765494137353432,0.17352941176470588,0.22957198443579765,0.15271027134903348,0.5653925524124883,335
23526,train,0.4625,0.46540880503144655,0.45962732919254656,0.12981744421906694,0.1285140562248996,0.13114754098360656,0.1886051080550098,0.18532818532818532,0.192,0.06056055501097953,0.5260934015262061,256
23700,train,0.4868913857677903,0.47794117647058826,0.4961832061068702,0.25857519788918204,0.23786407766990292,0.2832369942196532,0.3384615384615385,0.3113207547169811,0.3707865168539326,0.21407530715389284,0.5622886391683637,212
23909,train,0.47706422018348627,0.5131578947368421,0.44571428571428573,0.20175438596491227,0.2100456621004566,0.1940928270042194,0.21748400852878466,0.22666666666666666,0.20901639344262296,0.15351107464530295,0.5080495696723121,225
24260,train,0.47738693467336685,0.4025423728813559,0.5864197530864198,0.28800000000000003,0.23136246786632392,0.3813559322033898,0.33282442748091606,0.26520681265206814,0.44672131147540983,0.22185347970833746,0.6329104156669165,406
24807,train,0.43260188087774293,0.4394904458598726,0.42592592592592593,0.13627254509018033,0.13765182186234817,0.1349206349206349,0.1859582542694497,0.18773946360153257,0.18421052631578946,0.09232727679612665,0.49717257398125914,257
24898,train,0.6870229007633588,0.7142857142857143,0.6617647058823529,0.4484848484848485,0.47435897435897434,0.42528735632183906,0.4795321637426901,0.5125,0.45054945054945056,0.3873505018828135,0.6451612794651672,80
24911,train,0.45569620253164556,0.5,0.4186046511627907,0.19665271966527198,0.21559633027522937,0.18076923076923077,0.24448897795591182,0.2663755458515284,0.22592592592592592,0.16664251368907385,0.4550582844650959,227
27493,train,0.5040650406504066,0.5,0.5081967213114754,0.2504347826086957,0.2517482517482518,0.2491349480968858,0.31596091205211724,0.31596091205211724,0.31596091205211724,0.23206406523461087,0.5374575534451204,310
27651,train,0.5913978494623656,0.5555555555555556,0.632183908045977,0.46096654275092946,0.4161073825503356,0.5166666666666667,0.5415162454873647,0.49019607843137253,0.6048387096774194,0.412197920330888,0.6934594063341578,152
27696,train,0.6246418338108882,0.6728395061728395,0.5828877005347594,0.4496402877697841,0.49407114624505927,0.41254125412541254,0.4822934232715008,0.5335820895522388,0.44,0.40421355046227064,0.585656115846526,264
29439,train,0.26490066225165565,0.39215686274509803,0.2,0.029702970297029705,0.05084745762711865,0.02097902097902098,0.11162790697674417,0.19672131147540983,0.07792207792207792,0.031165133646943254,0.1727711938103071,59
29714,train,0.5159010600706715,0.6293103448275862,0.437125748502994,0.22842639593908626,0.2795031055900621,0.19313304721030042,0.2644230769230769,0.32934131736526945,0.22088353413654618,0.14032878528179762,0.4485049611127078,165
30108,train,0.5031055900621118,0.5436241610738255,0.4682080924855491,0.26556016597510373,0.27586206896551724,0.256,0.24554455445544557,0.2530612244897959,0.23846153846153847,0.211238108928628,0.5531889391181923,246
33118,train,0.4553846153846154,0.4900662251655629,0.42528735632183906,0.203921568627451,0.21138211382113822,0.19696969696969696,0.2278481012658228,0.23507462686567165,0.22105263157894736,0.14902441427490032,0.5294739512406249,262
35142,train,0.4186046511627907,0.4405594405594406,0.3987341772151899,0.1718061674008811,0.17647058823529413,0.16738197424892703,0.2510288065843621,0.2584745762711864,0.244,0.10254989020640982,0.4665624239794392,237
35713,train,0.6029411764705883,0.656,0.5578231292517006,0.3073286052009456,0.3735632183908046,0.26104417670682734,0.32516703786191536,0.40555555555555556,0.27137546468401486,0.18858399285723115,0.49211834544138455,177
35741,train,0.5551020408163266,0.5230769230769231,0.591304347826087,0.33673469387755095,0.3142857142857143,0.3626373626373626,0.40097799511002447,0.3761467889908257,0.4293193717277487,0.306704924501383,0.6504904368845057,213
36178,train,0.7131147540983606,0.8529411764705882,0.6126760563380281,0.5738636363636364,0.7013888888888888,0.4855769230769231,0.5962059620596206,0.7189542483660131,0.5092592592592593,0.4483864956794034,0.6151645206614901,151
36781,train,0.4105571847507331,0.46357615894039733,0.3684210526315789,0.08627450980392158,0.10476190476190476,0.07333333333333333,0.1393596986817326,0.17050691244239632,0.1178343949044586,0.0423965665554144,0.3910215705801992,212
37837,train,0.32629558541266795,0.2664576802507837,0.4207920792079208,0.11223344556677889,0.08960573476702509,0.15015015015015015,0.15157894736842106,0.1218274111675127,0.20055710306406685,0.10263302432414528,0.48664698800416634,585
38618,train,0.48249027237354086,0.5210084033613446,0.4492753623188406,0.2440318302387268,0.25136612021857924,0.23711340206185566,0.25563909774436094,0.25888324873096447,0.2524752475247525,0.17570098862043557,0.5310098336348279,198
38698,train,0.4015444015444016,0.40625,0.3969465648854962,0.14092140921409213,0.14689265536723164,0.13541666666666666,0.16666666666666669,0.17582417582417584,0.15841584158415842,0.09901571253392484,0.4199801272427303,181
39453,train,0.5944272445820433,0.6442953020134228,0.5517241379310345,0.32510288065843623,0.3574660633484163,0.2981132075471698,0.34782608695652173,0.38095238095238093,0.32,0.2681996650667675,0.5469324105109268,232
39565,train,0.42685851318944845,0.4238095238095238,0.42995169082125606,0.0990990990990991,0.09763313609467456,0.10060975609756098,0.19624819624819625,0.192090395480226,0.20058997050147492,0.09782146059774152,0.5079996665297939,347
40535,train,0.6184738955823292,0.6875,0.5620437956204379,0.39420289855072466,0.4689655172413793,0.34,0.42937853107344637,0.5170068027210885,0.3671497584541063,0.3106212763799736,0.5074626593913514,147
41198,train,0.5448275862068965,0.5642857142857143,0.5266666666666666,0.3304347826086957,0.3206751054852321,0.34080717488789236,0.33954451345755693,0.328,0.351931330472103,0.28707886228759866,0.609287654893187,247
41660,train,0.36815920398009955,0.36633663366336633,0.37,0.1660899653979239,0.16783216783216784,0.1643835616438356,0.21498371335504884,0.22,0.21019108280254778,0.13045392585436957,0.435060713298865,147
41905,train,0.4925373134328358,0.5076923076923077,0.4782608695652174,0.21839080459770116,0.21839080459770116,0.21839080459770116,0.27472527472527475,0.2717391304347826,0.2777777777777778,0.14554984946770255,0.4878043690540596,91
42469,train,0.45367412140575075,0.4303030303030303,0.4797297297297297,0.19631901840490795,0.18823529411764706,0.20512820512820512,0.24091778202676864,0.23507462686567165,0.24705882352941178,0.15178853815543952,0.49159005129094563,267
42590,train,0.4065573770491803,0.4460431654676259,0.37349397590361444,0.23660714285714288,0.2560386473429952,0.21991701244813278,0.3162393162393163,0.34101382488479265,0.2948207171314741,0.21860427429399523,0.4604066406880611,210
43336,train,0.4263322884012539,0.43037974683544306,0.422360248447205,0.16768916155419225,0.1729957805907173,0.1626984126984127,0.1965317919075144,0.204,0.1895910780669145,0.1341380833934722,0.48665939759918875,250
43920,train,0.5344352617079889,0.5418994413407822,0.5271739130434783,0.3165217391304348,0.32616487455197135,0.30743243243243246,0.30536912751677847,0.314878892733564,0.2964169381107492,0.2995041511108592,0.5537290526941053,286
44348,train,0.5853658536585366,0.5581395348837209,0.6153846153846154,0.31923076923076926,0.3062730627306273,0.3333333333333333,0.34224598930481287,0.32432432432432434,0.3622641509433962,0.29217096821331007,0.6825809756985586,287
44796,train,0.34843205574912894,0.3125,0.3937007874015748,0.14423076923076922,0.13100436681222707,0.16042780748663102,0.205607476635514,0.19130434782608696,0.2222222222222222,0.10836018659717597,0.43231043076943043,229
45753,val,0.47872340425531923,0.39473684210526316,0.6081081081081081,0.19999999999999998,0.15789473684210525,0.2727272727272727,0.25531914893617025,0.2033898305084746,0.34285714285714286,0.16038011588514045,0.5971476247329716,177
45962,val,0.14012738853503187,0.12941176470588237,0.1527777777777778,0,0.0,0.0,0.13513513513513514,0.1171875,0.1595744680851064,0.171875,0.22426556569129918,129
45994,val,0.2826086956521739,0.22608695652173913,0.37681159420289856,0.13229571984435798,0.10240963855421686,0.18681318681318682,0.17100371747211895,0.13609467455621302,0.23,0.07519215343641211,0.34611782248400796,167
46174,val,0.4327868852459016,0.4888888888888889,0.38823529411764707,0.15517241379310345,0.17307692307692307,0.140625,0.1843687374749499,0.19742489270386265,0.17293233082706766,0.10633724078916224,0.46440073362638895,231
46925,val,0.41333333333333333,0.4696969696969697,0.36904761904761907,0.12244897959183675,0.14835164835164835,0.10424710424710425,0.1634408602150538,0.19689119170984457,0.13970588235294118,0.059081294921685276,0.39378116499180704,189
47823,val,0.6056338028169015,0.593103448275862,0.6187050359712231,0.3829787234042553,0.3665158371040724,0.400990099009901,0.4618937644341801,0.4444444444444444,0.4807692307692308,0.37196748579828426,0.6390078406863117,223
48265,val,0.6484848484848484,0.7328767123287672,0.5815217391304348,0.3354037267080745,0.3698630136986301,0.3068181818181818,0.24313725490196078,0.26495726495726496,0.2246376811594203,0.2670683489930966,0.5849889327051496,231
48540,val,0.5501618122977346,0.5629139072847682,0.5379746835443038,0.24945295404814008,0.2753623188405797,0.228,0.24116424116424118,0.26976744186046514,0.21804511278195488,0.16963478552185762,0.48294330655003775,216
48598,val,0.4,0.3333333333333333,0.5,0.12520064205457462,0.10427807486631016,0.1566265060240964,0.1702127659574468,0.1432225063938619,0.20973782771535582,0.06763188894937225,0.5440112438567171,384
49729,val,0.5308641975308642,0.5308641975308642,0.5308641975308642,0.22314049586776857,0.23076923076923078,0.216,0.2151394422310757,0.22594142259414227,0.20532319391634982,0.1808824836626427,0.5218695004371162,234
50036,val,0.4891640866873065,0.4906832298136646,0.4876543209876543,0.21311475409836067,0.2184873949579832,0.208,0.2404809619238477,0.24390243902439024,0.23715415019762845,0.17077403966471424,0.5350772237932099,245
50663,test,0.33333333333333326,0.3017241379310345,0.3723404255319149,0.135048231511254,0.11602209944751381,0.16153846153846155,0.2359882005899705,0.20512820512820512,0.2777777777777778,0.07413166182065511,0.42250944913262667,195
52810,test,0.46153846153846156,0.5036496350364964,0.42592592592592593,0.1596452328159645,0.16981132075471697,0.1506276150627615,0.22774327122153207,0.24774774774774774,0.210727969348659,0.08661466876279839,0.47840733242227235,222
52895,test,0.4888888888888889,0.5,0.4782608695652174,0.16939890710382513,0.1791907514450867,0.16062176165803108,0.17277486910994763,0.18333333333333332,0.16336633663366337,0.10737774625588262,0.455450774514151,179
53046,test,0.6113989637305699,0.5645933014354066,0.6666666666666666,0.42517006802721086,0.3980891719745223,0.4562043795620438,0.5032051282051282,0.4743202416918429,0.5358361774744027,0.40493327174191457,0.6940699825925288,327
54355,test,0.3719512195121952,0.391025641025641,0.3546511627906977,0.16115702479338842,0.17180616740088106,0.1517509727626459,0.22799999999999998,0.24358974358974358,0.21428571428571427,0.15329927533729434,0.41476344800443254,225
54664,test,0.5138339920948617,0.5603448275862069,0.4744525547445255,0.21606648199445982,0.24074074074074073,0.19597989949748743,0.23872679045092837,0.26785714285714285,0.215311004784689,0.1761575392706002,0.45387488167475687,168
55541,test,0.4662004662004662,0.4132231404958678,0.5347593582887701,0.26928471248246844,0.24242424242424243,0.3028391167192429,0.28609271523178803,0.26024096385542167,0.3176470588235294,0.2255373881978391,0.5928040212627497,402
56054,test,0.28169014084507044,0.3184713375796178,0.25252525252525254,0.061930783242258654,0.06827309236947791,0.056666666666666664,0.15198618307426598,0.16730038022813687,0.13924050632911392,0.0631337269142027,0.34963205406341685,260
