row_id,split,rouge1_f1,rouge1_p,rouge1_r,rouge2_f1,rouge2_p,rouge2_r,rougeL_f1,rougeL_p,rougeL_r,bleu,meteor,parole_generate
30108,train,0.38436482084690554,0.44029850746268656,0.34104046242774566,0.15837104072398192,0.18229166666666666,0.14,0.20171673819742486,0.22815533980582525,0.18076923076923077,0.10300718517032056,0.40061745201395,207
33118,train,0.44155844155844154,0.5074626865671642,0.39080459770114945,0.15317286652078774,0.18134715025906736,0.13257575757575757,0.21157684630738524,0.24537037037037038,0.18596491228070175,0.09096201038794344,0.4566695879647386,207
35142,train,0.39436619718309857,0.4444444444444444,0.35443037974683544,0.15242494226327946,0.165,0.14163090128755365,0.2584745762711864,0.2747747747747748,0.244,0.11004345382609658,0.46520013829258755,221
35713,train,0.6420664206642066,0.7016129032258065,0.5918367346938775,0.4153498871331828,0.4742268041237113,0.36947791164658633,0.2939958592132505,0.3317757009345794,0.26394052044609667,0.34048186838870254,0.6148007551985041,209
35741,train,0.6222222222222223,0.6363636363636364,0.6086956521739131,0.4310344827586207,0.45180722891566266,0.41208791208791207,0.47411444141689374,0.4943181818181818,0.45549738219895286,0.401487341325296,0.617414241959382,174
36178,train,0.7186147186147187,0.9325842696629213,0.5845070422535211,0.601823708206687,0.8181818181818182,0.47596153846153844,0.6297376093294461,0.8503937007874016,0.5,0.39376470341289155,0.5649444712692242,125
36781,train,0.3741935483870968,0.48333333333333334,0.30526315789473685,0.13219616204690832,0.1834319526627219,0.10333333333333333,0.22619047619047616,0.3,0.18152866242038215,0.09157659192572577,0.34480886706011155,181
37837,train,0.3582089552238805,0.45112781954887216,0.297029702970297,0.10646387832699619,0.14507772020725387,0.08408408408408409,0.16404886561954624,0.21962616822429906,0.1309192200557103,0.0435197966291203,0.345392928672147,213
38618,train,0.5074626865671642,0.5230769230769231,0.4927536231884058,0.28865979381443296,0.28865979381443296,0.28865979381443296,0.3076923076923077,0.29906542056074764,0.31683168316831684,0.23811691690699038,0.5659415594588724,215
38698,train,0.5321100917431193,0.6666666666666666,0.44274809160305345,0.38187702265372164,0.5042735042735043,0.3072916666666667,0.45820433436532504,0.6115702479338843,0.36633663366336633,0.2625188537623779,0.43321294480168143,121
39453,train,0.5346534653465347,0.627906976744186,0.46551724137931033,0.31965442764578833,0.37373737373737376,0.2792452830188679,0.34496919917864477,0.39622641509433965,0.3054545454545455,0.25349948817823126,0.5247487881074722,213
39565,train,0.510385756676558,0.6615384615384615,0.41545893719806765,0.25806451612903225,0.3417085427135678,0.2073170731707317,0.2472727272727273,0.3222748815165877,0.20058997050147492,0.1701486381376644,0.4506437303572496,206
40535,train,0.7063197026022304,0.7196969696969697,0.6934306569343066,0.48717948717948717,0.5,0.475,0.4801980198019802,0.49238578680203043,0.46859903381642515,0.46488371215846397,0.6941747384400901,197
41198,train,0.5201465201465202,0.5772357723577236,0.47333333333333333,0.25542168674698795,0.2760416666666667,0.23766816143497757,0.3539823008849557,0.365296803652968,0.34334763948497854,0.205373505108103,0.5483588699281228,219
41660,train,0.3939393939393939,0.3979591836734694,0.39,0.15436241610738255,0.1513157894736842,0.15753424657534246,0.25545171339563866,0.25,0.2611464968152866,0.11676378501297971,0.47558654039494,161
41905,train,0.36170212765957444,0.2857142857142857,0.4927536231884058,0.16666666666666666,0.12429378531073447,0.25287356321839083,0.20938628158844766,0.15508021390374332,0.32222222222222224,0.08904862814667791,0.4714141900741092,185
42469,train,0.5415162454873647,0.5813953488372093,0.5067567567567568,0.29976580796252933,0.3316062176165803,0.27350427350427353,0.3103448275862069,0.3444976076555024,0.2823529411764706,0.2093740711498098,0.5311498501644673,208
