row_id,split,rouge1_f1,rouge1_p,rouge1_r,rouge2_f1,rouge2_p,rouge2_r,rougeL_f1,rougeL_p,rougeL_r,bleu,meteor,parole_generate
18965,train,0.35874439461883406,0.24390243902439024,0.6779661016949152,0.12389380530973451,0.07924528301886792,0.28378378378378377,0.14775725593667546,0.0924092409240924,0.3684210526315789,0.06553973007568505,0.5572423806404997,303
19213,train,0.2538461538461539,0.3235294117647059,0.2088607594936709,0.0855614973262032,0.11347517730496454,0.06866952789699571,0.16957605985037408,0.21935483870967742,0.13821138211382114,0.05352875674708038,0.29965490448168425,155
22059,train,0.4217687074829932,0.34065934065934067,0.5535714285714286,0.1605504587155963,0.12110726643598616,0.23809523809523808,0.15873015873015872,0.11428571428571428,0.2597402597402597,0.09073687474530315,0.5299489806832602,346
22298,train,0.2803738317757009,0.2542372881355932,0.3125,0.06396588486140725,0.05454545454545454,0.07731958762886598,0.14787430683918668,0.11869436201780416,0.19607843137254902,0.03828388130171604,0.3727320906521262,333
22541,train,0.3588235294117647,0.31443298969072164,0.4178082191780822,0.12190476190476192,0.10423452768729642,0.14678899082568808,0.17808219178082194,0.14606741573033707,0.22807017543859648,0.06687646777957118,0.48584589238479803,344
23283,train,0.29896907216494845,0.2672811059907834,0.3391812865497076,0.039538714991762765,0.03389830508474576,0.04743083003952569,0.12974683544303797,0.10933333333333334,0.15953307392996108,0.03160817688593584,0.4387318564332804,377
23526,train,0.4189944134078212,0.38071065989847713,0.4658385093167702,0.13036020583190394,0.11209439528023599,0.1557377049180328,0.19837398373983742,0.16712328767123288,0.244,0.09985347359588793,0.5544837570748036,358
23700,train,0.35362318840579704,0.2850467289719626,0.46564885496183206,0.11049723756906078,0.08108108108108109,0.17341040462427745,0.1821247892074199,0.13012048192771083,0.30337078651685395,0.043841157556879715,0.49577952652722684,417
23909,train,0.3372365339578455,0.2857142857142857,0.4114285714285714,0.0967741935483871,0.07415730337078652,0.13924050632911392,0.13877551020408166,0.10386965376782077,0.20901639344262296,0.048933706886722945,0.47258652383650585,488
24260,train,0.4582210242587601,0.40669856459330145,0.5246913580246914,0.23569023569023567,0.19553072625698323,0.2966101694915254,0.2772585669781931,0.2236180904522613,0.36475409836065575,0.18678727241694393,0.6129427488532101,394
24807,train,0.3793103448275862,0.3548387096774194,0.4074074074074074,0.140893470790378,0.12424242424242424,0.1626984126984127,0.1654357459379616,0.1362530413625304,0.21052631578947367,0.08524876562447394,0.484846936354602,404
24898,train,0.40663900414937765,0.2832369942196532,0.7205882352941176,0.19653179190751444,0.13127413127413126,0.39080459770114945,0.23913043478260873,0.1588447653429603,0.4835164835164835,0.1250519462624278,0.6386854929799981,273
24911,train,0.3685636856368563,0.34517766497461927,0.3953488372093023,0.1190082644628099,0.10434782608695652,0.13846153846153847,0.1681159420289855,0.1380952380952381,0.21481481481481482,0.07874403877199826,0.4912059955771212,419
27493,train,0.4017094017094017,0.3298245614035088,0.5136612021857924,0.17254901960784313,0.13865546218487396,0.22837370242214533,0.17108433734939757,0.13575525812619502,0.23127035830618892,0.12666115999557317,0.5629921204160626,522
27651,train,0.35738831615120276,0.2549019607843137,0.5977011494252874,0.1833688699360341,0.12320916905444126,0.35833333333333334,0.2390438247011952,0.15873015873015872,0.4838709677419355,0.11530998367578324,0.5823256190947809,367
27696,train,0.4019851116625311,0.375,0.43315508021390375,0.16158536585365857,0.1501416430594901,0.17491749174917492,0.223433242506812,0.20048899755501223,0.2523076923076923,0.14015263418167587,0.4798964569177699,405
29439,train,0.22580645161290322,0.2441860465116279,0.21,0.021978021978021983,0.023076923076923078,0.02097902097902098,0.12224938875305623,0.09803921568627451,0.16233766233766234,0.04462804955243984,0.2597423467443454,247
29714,train,0.43195266272189353,0.4269005847953216,0.437125748502994,0.1700404858299595,0.16091954022988506,0.18025751072961374,0.18285714285714286,0.17391304347826086,0.1927710843373494,0.15790202673938755,0.45291444344946885,273
30108,train,0.399002493765586,0.3508771929824561,0.4624277456647399,0.13311148086522462,0.11396011396011396,0.16,0.17441860465116282,0.14018691588785046,0.23076923076923078,0.08357882723447332,0.5382847296225769,423
33118,train,0.4406779661016949,0.3807531380753138,0.5229885057471264,0.18805970149253734,0.15517241379310345,0.23863636363636365,0.19726027397260273,0.16179775280898875,0.25263157894736843,0.14477222098257503,0.5847171031692955,434
35142,train,0.40789473684210525,0.4246575342465753,0.3924050632911392,0.1402061855670103,0.1349206349206349,0.1459227467811159,0.2065404475043029,0.18126888217522658,0.24,0.0757593312984993,0.49975156591687875,322
35713,train,0.42402826855123676,0.4411764705882353,0.40816326530612246,0.13991769547325103,0.14345991561181434,0.13654618473895583,0.21196581196581193,0.1962025316455696,0.23048327137546468,0.1155887423165042,0.49324035414662554,313
35741,train,0.44966442953020136,0.366120218579235,0.5826086956521739,0.2606924643584521,0.20711974110032363,0.3516483516483517,0.2504604051565378,0.19318181818181818,0.35602094240837695,0.20802829098243977,0.6277157357822634,346
36178,train,0.5590062111801243,0.5,0.6338028169014085,0.39278557114228463,0.33676975945017185,0.47115384615384615,0.26865671641791045,0.225,0.3333333333333333,0.3303691636080074,0.6802119956717927,316
36781,train,0.3886010362694301,0.3826530612244898,0.39473684210526316,0.1335504885993485,0.1305732484076433,0.13666666666666666,0.20451127819548873,0.19373219373219372,0.21656050955414013,0.12431390916493737,0.49102214814760975,340
37837,train,0.31362467866323906,0.32620320855614976,0.30198019801980197,0.06259780907668232,0.06535947712418301,0.06006006006006006,0.14390602055800295,0.15217391304347827,0.13649025069637882,0.040812695295900966,0.3879558262183615,322
38618,train,0.47972972972972966,0.44936708860759494,0.5144927536231884,0.20600858369098712,0.17647058823529413,0.24742268041237114,0.2013888888888889,0.15508021390374332,0.2871287128712871,0.10588380038428442,0.5520032363225675,371
38698,train,0.35428571428571426,0.2831050228310502,0.4732824427480916,0.12177121771217711,0.09428571428571429,0.171875,0.13490725126475547,0.10230179028132992,0.19801980198019803,0.06832564011638712,0.49796195032994306,378
39453,train,0.3949843260188088,0.43448275862068964,0.3620689655172414,0.14960629921259844,0.15637860082304528,0.14339622641509434,0.19322033898305085,0.18095238095238095,0.20727272727272728,0.10062676000361673,0.4695282690035465,316
39565,train,0.3166666666666667,0.37254901960784315,0.2753623188405797,0.0570409982174688,0.06866952789699571,0.04878048780487805,0.1281618887015177,0.14960629921259844,0.11209439528023599,0.03485905324519932,0.35362722656065293,254
40535,train,0.5319148936170213,0.41841004184100417,0.7299270072992701,0.3081664098613251,0.22271714922049,0.5,0.22685788787483704,0.15535714285714286,0.42028985507246375,0.18148655785730836,0.6809724700257166,555
41198,train,0.5169230769230769,0.48,0.56,0.27745664739884396,0.24324324324324326,0.32286995515695066,0.32374100719424465,0.2786377708978328,0.38626609442060084,0.22922815097429736,0.6198280603494141,320
41660,train,0.24929178470254953,0.17391304347826086,0.44,0.0547945205479452,0.0365296803652968,0.1095890410958904,0.1352657004830918,0.09051724137931035,0.267515923566879,0.023815871828388256,0.49010136526037157,460
41905,train,0.2605633802816902,0.17209302325581396,0.5362318840579711,0.09569377990430623,0.06042296072507553,0.22988505747126436,0.12831858407079647,0.08011049723756906,0.32222222222222224,0.04383699295086044,0.46075054846359864,351
42469,train,0.41496598639455784,0.4178082191780822,0.41216216216216217,0.10480349344978167,0.10714285714285714,0.10256410256410256,0.17038539553752535,0.17647058823529413,0.16470588235294117,0.043459456114058895,0.43412144670956826,238
42590,train,0.35608308605341243,0.3508771929824561,0.3614457831325301,0.16443594646271512,0.1524822695035461,0.17842323651452283,0.23297491039426524,0.21172638436482086,0.2589641434262948,0.13762497410271093,0.4832343635051653,302
43336,train,0.41875,0.42138364779874216,0.4161490683229814,0.20571428571428568,0.1978021978021978,0.21428571428571427,0.2531645569620253,0.22038567493112948,0.29739776951672864,0.161651831398448,0.5244135083086664,359
43920,train,0.45045045045045046,0.38461538461538464,0.5434782608695652,0.1997300944669366,0.1662921348314607,0.25,0.22962962962962963,0.1848906560636183,0.30293159609120524,0.1475987956676626,0.6123683647428046,489
44348,train,0.4221105527638191,0.34710743801652894,0.5384615384615384,0.13017751479289943,0.10304449648711944,0.17670682730923695,0.17283950617283952,0.13577586206896552,0.23773584905660378,0.07876934517915798,0.603713905514547,454
44796,train,0.23052959501557632,0.19072164948453607,0.29133858267716534,0.06490872210953347,0.05228758169934641,0.0855614973262032,0.1586073500967118,0.12852664576802508,0.20707070707070707,0.0336054885456303,0.42791137910866284,318
45753,val,0.3510204081632653,0.25146198830409355,0.581081081081081,0.11548556430446195,0.07801418439716312,0.2222222222222222,0.1594533029612756,0.10479041916167664,0.3333333333333333,0.04546511969006771,0.5316597158948974,333
